delivery_id,order_number,delivery_date,vehicle_id,driver_id,customer_id,depot_id,distance_km,weight_kg,planned_departure,actual_departure,planned_arrival,actual_arrival,completion_time,loading_time_minutes,travel_time_minutes,parking_time_minutes,service_time_minutes,is_late,late_minutes,status,priority,cost_thb,traffic_level,weather,day_of_week,hour_of_day
DEL_006201,ORD_006201,2025-08-01,VEH_012,DRV_063,CUST_0229,DEPOT_002,19.96,3311,2025-08-01 06:36:00,2025-08-01 06:32:00,2025-08-01 07:35:00,2025-08-01 08:31:49.904848,2025-08-01 08:58:49.904848,28,82.8,8,19,False,0,delivered,high,498.94,1.38,rain,Friday,6
DEL_006202,ORD_006202,2025-08-03,VEH_015,DRV_034,CUST_0133,DEPOT_002,13.11,3665,2025-08-03 09:58:00,2025-08-03 09:58:00,2025-08-03 10:37:00,2025-08-03 11:33:53.493042,2025-08-03 11:59:53.493042,40,62.9,1,25,False,0,delivered,high,236.03,1.6,clear,Sunday,9
DEL_006205,ORD_006205,2026-01-23,VEH_041,DRV_093,CUST_0499,DEPOT_003,34.39,287,2026-01-23 07:48:00,2026-01-23 07:47:00,2026-01-23 09:31:00,2026-01-23 10:00:24.305289,2026-01-23 10:20:24.305289,18,114.4,10,10,False,0,delivered,urgent,275.13,1.11,cloudy,Friday,7
DEL_006206,ORD_006206,2025-10-07,VEH_043,DRV_029,CUST_0461,DEPOT_001,7.71,552,2025-10-07 08:39:00,2025-10-07 08:56:00,2025-10-07 09:02:00,2025-10-07 09:36:48.130381,2025-10-07 10:08:48.130381,34,32.8,2,30,False,0,delivered,high,61.67,1.42,rain,Tuesday,8
DEL_006208,ORD_006208,2025-09-14,VEH_017,DRV_054,CUST_0086,DEPOT_005,25.56,635,2025-09-14 08:48:00,2025-09-14 08:55:00,2025-09-14 10:04:00,2025-09-14 10:55:53.520150,2025-09-14 11:21:53.520150,47,85.9,14,12,False,0,delivered,high,204.48,1.12,rain,Sunday,8
DEL_006209,ORD_006209,2025-10-10,VEH_009,DRV_048,CUST_0413,DEPOT_005,21.57,773,2025-10-10 07:51:00,2025-10-10 07:51:00,2025-10-10 08:55:00,2025-10-10 09:55:32.697847,2025-10-10 10:13:32.697847,48,82.5,5,13,False,0,delivered,urgent,172.56,1.28,rain,Friday,7
DEL_006210,ORD_006210,2025-09-02,VEH_024,DRV_034,CUST_0171,DEPOT_002,19.56,3226,2025-09-02 08:35:00,2025-09-02 08:44:00,2025-09-02 09:33:00,2025-09-02 10:11:04.183035,2025-09-02 10:31:04.183035,38,63.1,12,8,False,0,delivered,normal,352.0,1.08,cloudy,Tuesday,8
DEL_006211,ORD_006211,2025-11-10,VEH_019,DRV_014,CUST_0051,DEPOT_004,21.53,1886,2025-11-10 06:59:00,2025-11-10 06:54:00,2025-11-10 08:03:00,2025-11-10 08:37:37.671758,2025-11-10 08:55:37.671758,20,82.6,11,7,False,0,delivered,high,538.2,1.28,clear,Monday,6
DEL_006213,ORD_006213,2025-08-28,VEH_027,DRV_058,CUST_0478,DEPOT_005,9.39,310,2025-08-28 08:50:00,2025-08-28 09:01:00,2025-08-28 09:18:00,2025-08-28 10:09:18.359037,2025-08-28 10:45:18.359037,43,37.3,7,29,False,0,delivered,high,75.1,1.32,rain,Thursday,8
DEL_006214,ORD_006214,2025-10-22,VEH_010,DRV_011,CUST_0324,DEPOT_004,19.29,95,2025-10-22 06:34:00,2025-10-22 06:41:00,2025-10-22 07:31:00,2025-10-22 07:40:04.248185,2025-10-22 07:56:04.248185,24,50.1,3,13,False,0,delivered,high,154.34,0.87,clear,Wednesday,6
DEL_006215,ORD_006215,2025-09-05,VEH_025,DRV_039,CUST_0272,DEPOT_004,26.24,279,2025-09-05 08:12:00,2025-09-05 08:29:00,2025-09-05 09:30:00,2025-09-05 10:43:26.976045,2025-09-05 11:02:26.976045,15,135.4,4,15,False,0,delivered,high,209.91,1.72,rain,Friday,8
DEL_006216,ORD_006216,2025-07-15,VEH_009,DRV_053,CUST_0024,DEPOT_005,22.56,457,2025-07-15 09:42:00,2025-07-15 09:47:00,2025-07-15 10:49:00,2025-07-15 11:47:44.739771,2025-07-15 12:11:44.739771,42,83.7,8,16,False,0,delivered,high,180.47,1.24,cloudy,Tuesday,9
DEL_006218,ORD_006218,2025-12-08,VEH_022,DRV_096,CUST_0442,DEPOT_003,17.43,2893,2025-12-08 08:52:00,2025-12-08 08:52:00,2025-12-08 09:44:00,2025-12-08 10:07:19.768870,2025-12-08 10:27:19.768870,17,57.3,7,13,False,0,delivered,normal,313.7,1.1,cloudy,Monday,8
DEL_006222,ORD_006222,2025-11-07,VEH_043,DRV_027,CUST_0046,DEPOT_001,21.86,177,2025-11-07 06:28:00,2025-11-07 06:43:00,2025-11-07 07:33:00,2025-11-07 08:21:31.761415,2025-11-07 08:41:31.761415,23,88.5,4,16,False,0,delivered,normal,174.87,1.35,rain,Friday,6
DEL_006225,ORD_006225,2025-09-17,VEH_019,DRV_003,CUST_0001,DEPOT_004,15.54,6515,2025-09-17 07:44:00,2025-09-17 07:52:00,2025-09-17 08:30:00,2025-09-17 08:53:30.943157,2025-09-17 09:06:30.943157,15,53.5,6,7,False,0,delivered,urgent,388.38,1.15,clear,Wednesday,7
DEL_006226,ORD_006226,2026-01-10,VEH_021,DRV_086,CUST_0093,DEPOT_001,22.18,130,2026-01-10 08:19:00,2026-01-10 08:26:00,2026-01-10 09:25:00,2026-01-10 10:26:57.099813,2026-01-10 10:26:57.099813,29,103.0,3,-3,False,0,delivered,urgent,177.46,1.55,cloudy,Saturday,8
DEL_006228,ORD_006228,2025-11-22,VEH_019,DRV_006,CUST_0245,DEPOT_004,28.52,1141,2025-11-22 07:52:00,2025-11-22 08:09:00,2025-11-22 09:17:00,2025-11-22 10:45:34.800548,2025-11-22 11:01:34.800548,22,157.6,8,8,False,0,delivered,high,713.05,1.84,clear,Saturday,7
DEL_006229,ORD_006229,2025-10-08,VEH_026,DRV_095,CUST_0399,DEPOT_002,20.26,3649,2025-10-08 07:16:00,2025-10-08 07:14:00,2025-10-08 08:16:00,2025-10-08 09:06:15.684806,2025-10-08 09:24:15.684806,42,77.3,6,12,False,0,delivered,normal,364.63,1.27,clear,Wednesday,7
DEL_006230,ORD_006230,2025-09-23,VEH_013,DRV_020,CUST_0359,DEPOT_002,16.99,600,2025-09-23 08:05:00,2025-09-23 08:18:00,2025-09-23 08:55:00,2025-09-23 09:57:23.094062,2025-09-23 10:12:23.094062,41,79.4,5,10,False,0,delivered,urgent,203.87,1.56,clear,Tuesday,8
DEL_006231,ORD_006231,2026-01-09,VEH_023,DRV_097,CUST_0250,DEPOT_003,12.98,123,2026-01-09 08:21:00,2026-01-09 08:40:00,2026-01-09 08:59:00,2026-01-09 09:46:46.111391,2026-01-09 10:20:46.111391,16,67.8,11,23,False,0,delivered,normal,103.87,1.74,cloudy,Friday,8
DEL_006232,ORD_006232,2025-11-21,VEH_037,DRV_094,CUST_0007,DEPOT_003,15.95,670,2025-11-21 06:19:00,2025-11-21 06:15:00,2025-11-21 07:06:00,2025-11-21 07:36:53.742385,2025-11-21 08:17:53.742385,15,59.9,14,27,False,0,delivered,normal,127.58,1.25,cloudy,Friday,6
DEL_006233,ORD_006233,2025-08-15,VEH_035,DRV_025,CUST_0344,DEPOT_005,15.12,327,2025-08-15 07:15:00,2025-08-15 07:10:00,2025-08-15 08:00:00,2025-08-15 08:47:19.817180,2025-08-15 09:03:19.817180,42,50.3,14,2,False,0,delivered,high,120.98,1.11,rain,Friday,7
DEL_006235,ORD_006235,2025-07-09,VEH_022,DRV_097,CUST_0448,DEPOT_003,22.81,1795,2025-07-09 08:20:00,2025-07-09 08:12:00,2025-07-09 09:28:00,2025-07-09 10:16:37.068442,2025-07-09 10:24:37.068442,21,98.6,8,0,False,0,delivered,high,410.66,1.44,rain,Wednesday,8
DEL_006236,ORD_006236,2025-10-15,VEH_036,DRV_072,CUST_0200,DEPOT_003,28.02,539,2025-10-15 08:10:00,2025-10-15 08:19:00,2025-10-15 09:34:00,2025-10-15 10:51:59.405413,2025-10-15 11:06:59.405413,23,144.0,4,11,False,0,delivered,high,224.18,1.71,cloudy,Wednesday,8
DEL_006237,ORD_006237,2025-10-25,VEH_016,DRV_039,CUST_0402,DEPOT_004,9.02,1358,2025-10-25 08:07:00,2025-10-25 08:03:00,2025-10-25 08:34:00,2025-10-25 09:06:38.074973,2025-10-25 09:35:38.074973,18,43.6,5,24,False,0,delivered,urgent,162.41,1.61,clear,Saturday,8
DEL_006239,ORD_006239,2025-11-26,VEH_009,DRV_066,CUST_0324,DEPOT_005,20.45,476,2025-11-26 09:05:00,2025-11-26 09:20:00,2025-11-26 10:06:00,2025-11-26 11:07:38.780462,2025-11-26 11:21:38.780462,46,80.6,6,8,False,0,delivered,urgent,163.58,1.31,cloudy,Wednesday,9
DEL_006240,ORD_006240,2025-08-15,VEH_005,DRV_068,CUST_0256,DEPOT_001,20.52,428,2025-08-15 06:39:00,2025-08-15 06:56:00,2025-08-15 07:40:00,2025-08-15 08:24:05.997326,2025-08-15 08:46:05.997326,26,80.1,6,16,False,0,delivered,urgent,164.17,1.3,rain,Friday,6
DEL_006241,ORD_006241,2025-08-13,VEH_032,DRV_063,CUST_0280,DEPOT_002,12.56,1375,2025-08-13 06:52:00,2025-08-13 06:48:00,2025-08-13 07:29:00,2025-08-13 07:59:53.578513,2025-08-13 08:13:53.578513,33,34.9,0,14,False,0,delivered,normal,150.75,0.93,clear,Wednesday,6
DEL_006242,ORD_006242,2025-09-03,VEH_013,DRV_059,CUST_0014,DEPOT_002,12.08,108,2025-09-03 09:44:00,2025-09-03 09:44:00,2025-09-03 10:20:00,2025-09-03 11:07:37.464028,2025-09-03 11:41:37.464028,39,50.6,5,29,False,0,delivered,high,144.98,1.4,rain,Wednesday,9
DEL_006243,ORD_006243,2025-08-18,VEH_025,DRV_082,CUST_0031,DEPOT_004,25.59,669,2025-08-18 08:14:00,2025-08-18 08:27:00,2025-08-18 09:30:00,2025-08-18 10:05:44.432660,2025-08-18 10:37:44.432660,12,95.7,8,24,False,0,delivered,normal,204.69,1.25,clear,Monday,8
DEL_006244,ORD_006244,2025-12-01,VEH_010,DRV_043,CUST_0035,DEPOT_004,11.15,417,2025-12-01 06:46:00,2025-12-01 06:49:00,2025-12-01 07:19:00,2025-12-01 07:48:21.413390,2025-12-01 07:53:21.413390,23,46.4,1,4,False,0,delivered,urgent,89.24,1.39,cloudy,Monday,6
DEL_006245,ORD_006245,2025-12-23,VEH_024,DRV_059,CUST_0122,DEPOT_002,7.02,3607,2025-12-23 09:19:00,2025-12-23 09:36:00,2025-12-23 09:40:00,2025-12-23 10:20:07.792863,2025-12-23 10:37:07.792863,32,28.1,9,8,False,0,delivered,urgent,126.36,1.34,clear,Tuesday,9
DEL_006246,ORD_006246,2025-07-16,VEH_001,DRV_075,CUST_0181,DEPOT_005,25.28,452,2025-07-16 06:57:00,2025-07-16 06:51:00,2025-07-16 08:12:00,2025-07-16 09:02:35.807405,2025-07-16 09:19:35.807405,44,83.6,9,8,False,0,delivered,high,303.34,1.1,cloudy,Wednesday,6
DEL_006248,ORD_006248,2025-08-14,VEH_047,DRV_096,CUST_0040,DEPOT_003,30.67,1147,2025-08-14 09:07:00,2025-08-14 09:24:00,2025-08-14 10:39:00,2025-08-14 12:00:03.593899,2025-08-14 12:30:03.593899,13,155.1,9,21,False,0,delivered,urgent,368.04,1.69,clear,Thursday,9
DEL_006249,ORD_006249,2025-11-13,VEH_034,DRV_027,CUST_0353,DEPOT_001,12.51,740,2025-11-13 07:37:00,2025-11-13 07:50:00,2025-11-13 08:14:00,2025-11-13 09:09:56.295569,2025-11-13 09:32:56.295569,31,67.9,9,14,False,0,delivered,high,100.05,1.81,cloudy,Thursday,7
DEL_006250,ORD_006250,2025-10-29,VEH_046,DRV_084,CUST_0434,DEPOT_001,18.15,390,2025-10-29 07:50:00,2025-10-29 08:05:00,2025-10-29 08:44:00,2025-10-29 09:13:49.800468,2025-10-29 09:44:49.800468,29,58.8,8,23,False,0,delivered,urgent,145.23,1.08,rain,Wednesday,7
DEL_006251,ORD_006251,2025-12-31,VEH_001,DRV_041,CUST_0161,DEPOT_005,27.06,595,2025-12-31 08:04:00,2025-12-31 07:54:00,2025-12-31 09:25:00,2025-12-31 10:48:38.204809,2025-12-31 10:58:38.204809,43,122.6,4,6,False,0,delivered,high,324.66,1.51,rain,Wednesday,8
DEL_006252,ORD_006252,2025-12-12,VEH_023,DRV_040,CUST_0421,DEPOT_003,30.35,581,2025-12-12 09:55:00,2025-12-12 10:14:00,2025-12-12 11:26:00,2025-12-12 12:34:51.744206,2025-12-12 12:41:51.744206,23,141.9,4,3,False,0,delivered,normal,242.83,1.56,clear,Friday,9
DEL_006254,ORD_006254,2025-08-28,VEH_019,DRV_035,CUST_0141,DEPOT_004,12.67,4401,2025-08-28 07:34:00,2025-08-28 07:24:00,2025-08-28 08:12:00,2025-08-28 09:01:11.721174,2025-08-28 09:19:11.721174,17,71.2,11,7,False,0,delivered,urgent,316.87,1.87,rain,Thursday,7
DEL_006255,ORD_006255,2025-09-19,VEH_043,DRV_068,CUST_0030,DEPOT_001,12.47,529,2025-09-19 07:11:00,2025-09-19 07:30:00,2025-09-19 07:48:00,2025-09-19 08:40:52.502535,2025-09-19 08:48:52.502535,28,64.9,9,-1,False,0,delivered,urgent,99.78,1.73,cloudy,Friday,7
DEL_006257,ORD_006257,2025-10-02,VEH_004,DRV_045,CUST_0226,DEPOT_003,4.88,1758,2025-10-02 08:38:00,2025-10-02 08:44:00,2025-10-02 08:52:00,2025-10-02 09:12:00.847840,2025-10-02 09:29:00.847840,13,16.0,9,8,False,0,delivered,urgent,121.96,1.09,clear,Thursday,8
DEL_006258,ORD_006258,2025-12-13,VEH_038,DRV_063,CUST_0452,DEPOT_002,23.59,1530,2025-12-13 06:21:00,2025-12-13 06:13:00,2025-12-13 07:31:00,2025-12-13 07:55:11.038105,2025-12-13 08:35:11.038105,33,61.2,12,28,False,0,delivered,high,283.09,0.86,clear,Saturday,6
DEL_006259,ORD_006259,2025-12-04,VEH_026,DRV_020,CUST_0004,DEPOT_002,12.7,593,2025-12-04 09:43:00,2025-12-04 09:41:00,2025-12-04 10:21:00,2025-12-04 11:03:02.714720,2025-12-04 11:20:02.714720,36,47.0,12,5,False,0,delivered,normal,228.53,1.24,cloudy,Thursday,9
DEL_006260,ORD_006260,2025-10-27,VEH_016,DRV_043,CUST_0143,DEPOT_004,21.34,1873,2025-10-27 07:00:00,2025-10-27 07:17:00,2025-10-27 08:04:00,2025-10-27 09:04:25.818291,2025-10-27 09:29:25.818291,25,108.4,9,16,False,0,delivered,high,384.21,1.69,rain,Monday,7
DEL_006261,ORD_006261,2025-08-05,VEH_033,DRV_045,CUST_0079,DEPOT_003,26.71,113,2025-08-05 09:22:00,2025-08-05 09:31:00,2025-08-05 10:42:00,2025-08-05 11:44:39.235655,2025-08-05 12:23:39.235655,22,124.7,11,28,False,0,delivered,urgent,213.69,1.56,cloudy,Tuesday,9
DEL_006263,ORD_006263,2025-09-17,VEH_048,DRV_094,CUST_0384,DEPOT_003,26.5,548,2025-09-17 07:41:00,2025-09-17 07:41:00,2025-09-17 09:00:00,2025-09-17 10:20:41.068253,2025-09-17 10:39:41.068253,27,141.7,1,18,False,0,delivered,urgent,212.01,1.78,clear,Wednesday,7
DEL_006264,ORD_006264,2025-09-26,VEH_015,DRV_012,CUST_0413,DEPOT_002,13.77,485,2025-09-26 06:49:00,2025-09-26 07:07:00,2025-09-26 07:30:00,2025-09-26 08:11:54.873679,2025-09-26 08:37:54.873679,38,49.9,6,20,False,0,delivered,urgent,247.94,1.21,clear,Friday,6
DEL_006265,ORD_006265,2025-12-14,VEH_013,DRV_078,CUST_0469,DEPOT_002,15.5,1443,2025-12-14 08:16:00,2025-12-14 08:14:00,2025-12-14 09:02:00,2025-12-14 10:10:46.622428,2025-12-14 10:30:46.622428,39,81.8,4,16,False,0,delivered,high,186.04,1.76,cloudy,Sunday,8
DEL_006266,ORD_006266,2025-11-03,VEH_038,DRV_076,CUST_0262,DEPOT_002,2.27,477,2025-11-03 06:48:00,2025-11-03 06:52:00,2025-11-03 06:54:00,2025-11-03 07:29:16.714101,2025-11-03 07:45:16.714101,35,8.3,5,11,False,0,delivered,high,27.19,1.22,clear,Monday,6
DEL_006267,ORD_006267,2025-07-11,VEH_015,DRV_085,CUST_0171,DEPOT_002,19.56,1135,2025-07-11 08:56:00,2025-07-11 09:00:00,2025-07-11 09:54:00,2025-07-11 10:34:08.964477,2025-07-11 11:02:08.964477,28,65.1,12,16,False,0,cancelled,high,352.0,1.11,cloudy,Friday,8
DEL_006268,ORD_006268,2025-09-13,VEH_002,DRV_040,CUST_0330,DEPOT_003,20.67,727,2025-09-13 08:56:00,2025-09-13 09:01:00,2025-09-13 09:58:00,2025-09-13 10:54:05.990206,2025-09-13 10:58:05.990206,14,100.1,5,-1,False,0,delivered,urgent,248.0,1.61,clear,Saturday,8
DEL_006269,ORD_006269,2025-11-08,VEH_016,DRV_100,CUST_0349,DEPOT_004,17.35,3313,2025-11-08 08:10:00,2025-11-08 08:00:00,2025-11-08 09:02:00,2025-11-08 10:06:34.740787,2025-11-08 10:13:34.740787,13,100.6,3,4,False,0,delivered,high,312.38,1.93,cloudy,Saturday,8
DEL_006270,ORD_006270,2025-10-24,VEH_002,DRV_097,CUST_0056,DEPOT_003,10.15,577,2025-10-24 08:37:00,2025-10-24 08:40:00,2025-10-24 09:07:00,2025-10-24 09:32:08.483608,2025-10-24 10:05:08.483608,19,37.1,10,23,False,0,delivered,urgent,121.76,1.22,clear,Friday,8
DEL_006272,ORD_006272,2025-12-21,VEH_024,DRV_046,CUST_0249,DEPOT_002,15.51,3854,2025-12-21 08:23:00,2025-12-21 08:29:00,2025-12-21 09:09:00,2025-12-21 10:07:50.838485,2025-12-21 10:26:50.838485,36,71.8,6,13,False,0,delivered,urgent,279.2,1.54,rain,Sunday,8
DEL_006273,ORD_006273,2025-08-08,VEH_035,DRV_066,CUST_0433,DEPOT_005,18.68,416,2025-08-08 08:26:00,2025-08-08 08:29:00,2025-08-08 09:22:00,2025-08-08 10:30:58.304167,2025-08-08 11:08:58.304167,49,83.0,14,24,False,0,delivered,normal,149.4,1.48,cloudy,Friday,8
DEL_006274,ORD_006274,2025-11-04,VEH_022,DRV_087,CUST_0040,DEPOT_003,30.67,1549,2025-11-04 06:22:00,2025-11-04 06:26:00,2025-11-04 07:54:00,2025-11-04 08:53:10.362471,2025-11-04 09:35:10.362471,16,133.2,13,29,False,0,cancelled,high,552.06,1.45,clear,Tuesday,6
DEL_006275,ORD_006275,2026-01-29,VEH_018,DRV_036,CUST_0298,DEPOT_002,7.34,474,2026-01-29 06:14:00,2026-01-29 06:32:00,2026-01-29 06:36:00,2026-01-29 07:06:45.586433,2026-01-29 07:24:45.586433,34,19.8,2,16,False,0,delivered,high,58.69,0.9,clear,Thursday,6
DEL_006276,ORD_006276,2025-09-02,VEH_011,DRV_071,CUST_0089,DEPOT_003,3.22,197,2025-09-02 09:40:00,2025-09-02 09:44:00,2025-09-02 09:49:00,2025-09-02 10:14:59.743386,2025-09-02 10:36:59.743386,23,17.0,6,16,False,0,failed,high,25.75,1.76,cloudy,Tuesday,9
DEL_006277,ORD_006277,2025-09-09,VEH_009,DRV_050,CUST_0279,DEPOT_005,4.53,415,2025-09-09 07:41:00,2025-09-09 07:49:00,2025-09-09 07:54:00,2025-09-09 08:39:45.802692,2025-09-09 09:00:45.802692,38,16.8,2,19,False,0,delivered,normal,36.21,1.23,rain,Tuesday,7
DEL_006278,ORD_006278,2025-11-13,VEH_041,DRV_092,CUST_0363,DEPOT_003,19.43,746,2025-11-13 06:30:00,2025-11-13 06:27:00,2025-11-13 07:28:00,2025-11-13 08:06:22.048984,2025-11-13 08:21:22.048984,23,78.4,9,6,False,0,delivered,high,155.48,1.34,rain,Thursday,6
DEL_006279,ORD_006279,2026-01-28,VEH_026,DRV_074,CUST_0282,DEPOT_002,10.24,1510,2026-01-28 06:44:00,2026-01-28 06:43:00,2026-01-28 07:14:00,2026-01-28 07:43:31.115927,2026-01-28 07:51:31.115927,32,26.5,3,5,False,0,delivered,urgent,184.24,0.86,cloudy,Wednesday,6
DEL_006280,ORD_006280,2025-07-09,VEH_033,DRV_094,CUST_0312,DEPOT_003,24.98,673,2025-07-09 06:46:00,2025-07-09 06:36:00,2025-07-09 08:00:00,2025-07-09 08:24:07.072029,2025-07-09 08:56:07.072029,20,80.1,14,18,False,0,delivered,high,199.82,1.07,clear,Wednesday,6
DEL_006281,ORD_006281,2026-01-12,VEH_037,DRV_077,CUST_0275,DEPOT_003,4.9,260,2026-01-12 07:33:00,2026-01-12 07:39:00,2026-01-12 07:47:00,2026-01-12 08:10:30.125541,2026-01-12 08:21:30.125541,21,19.5,6,5,False,0,delivered,normal,39.19,1.33,clear,Monday,7
DEL_006282,ORD_006282,2025-09-18,VEH_019,DRV_014,CUST_0188,DEPOT_004,28.73,175,2025-09-18 07:10:00,2025-09-18 07:05:00,2025-09-18 08:36:00,2025-09-18 09:56:23.931599,2025-09-18 10:10:23.931599,19,150.4,1,13,False,0,delivered,normal,718.16,1.75,cloudy,Thursday,7
DEL_006284,ORD_006284,2025-10-15,VEH_020,DRV_075,CUST_0434,DEPOT_005,9.17,760,2025-10-15 07:11:00,2025-10-15 07:29:00,2025-10-15 07:38:00,2025-10-15 08:39:59.769813,2025-10-15 09:07:59.769813,38,47.0,9,19,False,0,delivered,high,73.38,1.71,clear,Wednesday,7
DEL_006285,ORD_006285,2025-08-11,VEH_011,DRV_055,CUST_0291,DEPOT_003,11.7,799,2025-08-11 08:56:00,2025-08-11 09:04:00,2025-08-11 09:31:00,2025-08-11 10:13:08.299388,2025-08-11 10:36:08.299388,20,59.1,10,13,False,0,delivered,normal,93.63,1.68,cloudy,Monday,8
DEL_006286,ORD_006286,2025-09-24,VEH_048,DRV_087,CUST_0250,DEPOT_003,12.98,112,2025-09-24 06:18:00,2025-09-24 06:20:00,2025-09-24 06:56:00,2025-09-24 07:31:25.439074,2025-09-24 07:59:25.439074,23,55.4,11,17,False,0,delivered,high,103.87,1.42,cloudy,Wednesday,6
DEL_006287,ORD_006287,2025-08-04,VEH_013,DRV_085,CUST_0334,DEPOT_002,14.59,1091,2025-08-04 08:42:00,2025-08-04 09:01:00,2025-08-04 09:25:00,2025-08-04 10:15:38.003115,2025-08-04 10:35:38.003115,29,60.6,0,20,False,0,delivered,urgent,175.12,1.38,cloudy,Monday,8
DEL_006289,ORD_006289,2025-12-18,VEH_023,DRV_015,CUST_0319,DEPOT_003,22.6,266,2025-12-18 07:28:00,2025-12-18 07:39:00,2025-12-18 08:35:00,2025-12-18 09:06:24.276373,2025-12-18 09:26:24.276373,26,80.4,13,7,False,0,delivered,high,180.83,1.19,cloudy,Thursday,7
DEL_006290,ORD_006290,2025-11-30,VEH_034,DRV_079,CUST_0339,DEPOT_001,6.25,714,2025-11-30 07:38:00,2025-11-30 07:34:00,2025-11-30 07:56:00,2025-11-30 08:25:27.218653,2025-11-30 08:48:27.218653,22,22.5,11,12,False,0,delivered,high,50.03,1.2,cloudy,Sunday,7
DEL_006294,ORD_006294,2025-11-05,VEH_016,DRV_011,CUST_0086,DEPOT_004,20.99,3277,2025-11-05 07:22:00,2025-11-05 07:23:00,2025-11-05 08:24:00,2025-11-05 08:45:43.790013,2025-11-05 09:05:43.790013,17,67.7,10,10,False,0,cancelled,urgent,377.88,1.08,rain,Wednesday,7
DEL_006296,ORD_006296,2025-09-17,VEH_041,DRV_026,CUST_0193,DEPOT_003,22.92,524,2025-09-17 06:30:00,2025-09-17 06:40:00,2025-09-17 07:38:00,2025-09-17 08:25:19.743856,2025-09-17 08:38:19.743856,21,97.3,3,10,False,0,delivered,high,183.37,1.42,cloudy,Wednesday,6
DEL_006297,ORD_006297,2025-07-17,VEH_048,DRV_097,CUST_0176,DEPOT_003,8.02,716,2025-07-17 08:12:00,2025-07-17 08:17:00,2025-07-17 08:36:00,2025-07-17 09:16:30.111533,2025-07-17 09:51:30.111533,26,46.5,12,23,False,0,delivered,normal,64.18,1.93,rain,Thursday,8
DEL_006298,ORD_006298,2025-12-27,VEH_038,DRV_063,CUST_0485,DEPOT_002,7.1,63,2025-12-27 07:35:00,2025-12-27 07:53:00,2025-12-27 07:56:00,2025-12-27 08:30:39.830006,2025-12-27 08:48:39.830006,30,22.7,6,12,False,0,delivered,high,85.23,1.06,rain,Saturday,7
DEL_006299,ORD_006299,2025-08-11,VEH_037,DRV_094,CUST_0164,DEPOT_003,28.78,696,2025-08-11 07:02:00,2025-08-11 06:52:00,2025-08-11 08:28:00,2025-08-11 09:36:22.662570,2025-08-11 10:09:22.662570,14,136.4,5,28,False,0,delivered,high,230.25,1.58,rain,Monday,7
DEL_006300,ORD_006300,2025-10-05,VEH_037,DRV_045,CUST_0298,DEPOT_003,18.32,744,2025-10-05 09:31:00,2025-10-05 09:35:00,2025-10-05 10:25:00,2025-10-05 11:08:53.260582,2025-10-05 11:26:53.260582,24,79.9,1,17,False,0,delivered,normal,146.55,1.45,rain,Sunday,9
DEL_006302,ORD_006302,2025-07-02,VEH_003,DRV_098,CUST_0328,DEPOT_004,23.2,670,2025-07-02 08:38:00,2025-07-02 08:56:00,2025-07-02 09:47:00,2025-07-02 10:08:53.573487,2025-07-02 10:43:53.573487,21,74.9,7,28,False,0,delivered,urgent,278.46,1.08,rain,Wednesday,8
DEL_006304,ORD_006304,2026-01-20,VEH_032,DRV_004,CUST_0311,DEPOT_002,17.76,812,2026-01-20 08:58:00,2026-01-20 09:10:00,2026-01-20 09:51:00,2026-01-20 10:30:09.578418,2026-01-20 10:51:09.578418,32,59.2,8,13,False,0,failed,urgent,213.07,1.11,cloudy,Tuesday,8
DEL_006305,ORD_006305,2025-08-29,VEH_013,DRV_076,CUST_0129,DEPOT_002,19.5,709,2025-08-29 06:23:00,2025-08-29 06:30:00,2025-08-29 07:21:00,2025-08-29 07:42:54.690860,2025-08-29 07:55:54.690860,32,46.9,0,13,False,0,delivered,normal,233.94,0.8,cloudy,Friday,6
DEL_006306,ORD_006306,2025-12-11,VEH_037,DRV_010,CUST_0359,DEPOT_003,27.01,163,2025-12-11 07:25:00,2025-12-11 07:30:00,2025-12-11 08:46:00,2025-12-11 09:43:25.609862,2025-12-11 10:07:25.609862,23,120.4,4,20,False,0,delivered,high,216.04,1.49,rain,Thursday,7
DEL_006307,ORD_006307,2025-10-16,VEH_003,DRV_082,CUST_0255,DEPOT_004,14.62,232,2025-10-16 09:43:00,2025-10-16 10:02:00,2025-10-16 10:26:00,2025-10-16 10:55:05.227017,2025-10-16 11:26:05.227017,12,56.1,12,19,False,0,cancelled,normal,175.42,1.28,cloudy,Thursday,9
DEL_006310,ORD_006310,2025-08-22,VEH_027,DRV_058,CUST_0062,DEPOT_005,22.6,298,2025-08-22 07:06:00,2025-08-22 07:00:00,2025-08-22 08:13:00,2025-08-22 09:40:37.237831,2025-08-22 10:04:37.237831,47,112.6,14,10,False,0,delivered,urgent,180.82,1.66,clear,Friday,7
DEL_006311,ORD_006311,2025-12-29,VEH_038,DRV_078,CUST_0156,DEPOT_002,21.79,1575,2025-12-29 09:09:00,2025-12-29 09:02:00,2025-12-29 10:14:00,2025-12-29 11:46:03.587456,2025-12-29 12:03:03.587456,33,124.1,5,12,False,0,delivered,urgent,261.49,1.9,rain,Monday,9
